City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
847,Gat,86,SN,1570758483,88,14.69,-16.54,78.8,8.05
848,Mahibadhoo,97,MV,1570758483,65,3.78,72.97,83.12,2.34
849,Tanete,45,ID,1570758483,30,-3.94,119.78,94.86,10.02
850,Makakilo City,75,US,1570758483,62,21.35,-158.09,88.0,4.7
851,Klaksvik,100,FO,1570758483,93,62.23,-6.59,48.2,3.36
852,Provideniya,40,RU,1570758484,64,64.42,-173.23,35.6,4.47
853,Mykhaylivka,90,UA,1570758484,93,47.27,35.22,57.2,6.71
854,Katsuura,75,JP,1570758484,73,33.93,134.5,82.0,12.75
855,Ponta Delgada,40,PT,1570758484,72,37.73,-25.67,70.0,8.05
856,Cameron Park,1,US,1570758484,14,38.68,-120.99,75.2,3.36
857,Fenoarivo Atsinanana,84,MG,1570758484,85,-17.38,49.41,73.27,5.98
858,Anloga,40,GH,1570758484,88,5.79,0.9,78.8,10.29
859,Dunedin,100,NZ,1570758484,97,-45.87,170.5,46.99,19.06
860,Queenstown,0,ZA,1570758485,90,-31.89,26.88,41.07,3.15
861,Grand Gaube,40,MU,1570758485,77,-20.01,57.66,73.0,11.41
862,Puerto Ayora,3,EC,1570758485,90,-0.74,-90.35,66.0,10.21
863,Ouegoa,32,NC,1570758485,54,-20.34,164.44,76.87,5.1
864,San Policarpo,33,PH,1570758485,68,12.18,125.51,84.9,9.45
865,Sao Joao da Barra,94,BR,1570758485,86,-21.64,-41.05,73.31,14.0
866,Esperance,98,AU,1570758485,68,-33.86,121.89,66.2,6.93
867,Miyako,20,JP,1570758485,64,33.63,130.94,86.0,4.7
868,Rincon,75,PA,1570758486,100,8.46,-82.28,73.4,3.36
869,Sinnamary,0,GF,1570758486,80,5.38,-52.96,81.21,18.01
870,Saint Anthony,1,US,1570758486,36,43.97,-111.68,32.0,4.7
871,Bonthe,96,SL,1570758486,90,7.53,-12.5,77.83,6.62
872,Comodoro Rivadavia,0,AR,1570758486,80,-45.87,-67.48,41.0,4.41
873,Kawalu,91,ID,1570758486,63,-7.38,108.21,79.95,5.44
874,Yanacancha,49,PE,1570758486,89,-10.53,-76.18,34.77,3.9
875,Khandbari,0,NP,1570758486,66,27.38,87.21,57.88,4.1
876,Nome,1,US,1570758487,78,30.04,-94.42,82.0,3.36
877,Yashkul,100,RU,1570758487,88,46.17,45.34,59.09,13.58
878,Tamale,100,GH,1570758487,95,9.4,-0.84,73.49,4.75
879,Abnub,19,EG,1570758487,77,27.27,31.15,65.77,9.63
880,Ilhabela,94,BR,1570758487,88,-23.78,-45.36,71.01,8.65
881,Alvaraes,64,BR,1570758487,97,-3.22,-64.8,72.68,1.63
882,Rio Gallegos,0,AR,1570758487,50,-51.62,-69.22,33.8,23.04
883,Enshi,100,CN,1570758487,95,30.29,109.48,59.4,3.23
884,Mount Gambier,90,AU,1570758487,67,-37.83,140.78,57.2,11.41
885,Tupiza,94,BO,1570758488,52,-21.44,-65.72,52.03,2.79
886,Bonavista,0,CA,1570758488,87,48.65,-53.11,37.99,3.0
887,Portland,40,US,1570758488,50,43.66,-70.25,55.99,6.93
888,Muli,100,CN,1570758488,81,28.08,109.56,62.22,5.82
889,Chokurdakh,100,RU,1570758488,93,70.62,147.9,14.16,5.7
890,Carutapera,85,BR,1570758488,79,-1.2,-46.02,80.24,19.14
891,San Fernando,20,TT,1570758488,88,10.28,-61.46,75.2,8.82
892,Touros,40,BR,1570758489,83,-5.2,-35.46,77.0,5.82
893,Havoysund,75,NO,1570758489,93,71.0,24.66,35.6,6.29
894,Khorramshahr,100,IR,1570758489,57,30.43,48.18,75.2,2.24
895,Alofi,75,NU,1570758489,65,-19.06,-169.92,82.4,13.87
896,Aplahoue,75,BJ,1570758489,98,6.93,1.68,72.91,3.3
897,Santiago del Estero,80,AR,1570758489,30,-27.8,-64.26,84.47,12.29
898,Zyryanka,99,RU,1570758489,72,65.73,150.89,22.23,1.66
899,Mogadishu,28,SO,1570758489,84,2.04,45.34,80.17,6.42
900,Gazojak,0,TM,1570758490,57,41.19,61.4,50.14,11.78
901,Gold Coast,90,AU,1570758490,72,-28.0,153.41,73.99,8.05
902,Saint-Augustin,20,CA,1570758490,61,45.63,-73.98,57.2,3.36
903,Sri Aman,75,MY,1570758490,88,1.24,111.46,78.8,0.14
904,Fortuna,1,US,1570758490,39,40.6,-124.16,62.6,8.05
905,Xining,100,CN,1570758490,85,36.62,101.77,40.46,2.79
906,Firozpur Jhirka,0,IN,1570758490,48,27.79,76.95,77.92,2.82
907,Yulara,79,AU,1570758491,6,-25.24,130.99,87.8,6.93
908,Mandawar,0,IN,1570758491,62,29.49,78.13,74.75,2.53
909,Taree,75,AU,1570758491,55,-31.91,152.46,71.01,11.41
910,Maurawan,40,IN,1570758491,94,26.43,80.88,73.4,4.13
911,Obo,100,CF,1570758491,98,5.39,26.49,67.75,1.75
912,Atar,32,MR,1570758491,27,20.52,-13.05,80.89,10.93
913,Port Augusta,0,AU,1570758491,45,-32.49,137.76,73.0,10.29
914,Barabinsk,100,RU,1570758492,69,55.35,78.35,39.74,11.91
915,Praia,75,BR,1570758492,60,-20.25,-43.81,71.6,3.71
916,Tabas,0,IR,1570758492,28,33.6,56.92,69.8,4.7
917,Launceston,90,AU,1570758492,57,-41.43,147.14,57.99,17.22
918,Algiers,40,US,1570758492,74,29.94,-90.04,81.0,6.93
919,Goma,100,CD,1570758492,95,-1.67,29.23,55.33,1.02
920,Fallon,90,US,1570758492,68,46.84,-105.12,28.0,16.11
921,Zeya,100,RU,1570758492,43,53.74,127.27,29.97,14.65
922,Nacaome,40,HN,1570758493,77,13.53,-87.49,68.0,2.38
923,Komsomolskiy,99,RU,1570758493,93,67.55,63.78,29.43,13.91
924,Kaihua,2,CN,1570758493,56,29.14,118.41,87.06,1.71
925,Puerto Suarez,0,BO,1570758493,51,-18.96,-57.8,80.33,4.71
926,Santa Isabel do Rio Negro,54,BR,1570758493,94,-0.41,-65.02,73.54,0.98
927,Tilichiki,100,RU,1570758493,84,60.47,166.1,31.1,9.19
928,Marawi,100,PH,1570758493,76,8.0,124.29,84.0,5.01
929,Luwuk,80,ID,1570758493,78,-0.95,122.79,80.64,14.66
930,Sonari,75,IN,1570758494,94,27.03,95.02,73.4,2.82
931,Isangel,40,VU,1570758494,65,-19.55,169.27,80.6,9.17
932,Evensk,98,RU,1570758494,72,61.92,159.24,34.86,2.68
933,Muros,90,ES,1570758494,100,42.77,-9.06,59.0,2.24
934,Xinzhou,42,CN,1570758494,44,38.41,112.73,60.87,4.95
935,Ahtopol,100,BG,1570758494,77,42.1,27.94,66.0,5.82
936,Port Hawkesbury,1,CA,1570758494,93,45.62,-61.36,52.0,8.05
937,Invermere,1,CA,1570758494,73,50.51,-116.03,28.0,1.01
938,Cayenne,100,GF,1570758495,88,4.94,-52.33,77.0,3.36
939,Ardmore,90,US,1570758495,88,34.99,-86.85,72.0,6.56
940,Tinskoy,0,RU,1570758495,41,56.15,96.92,28.87,8.78
941,Tuatapere,100,NZ,1570758495,88,-46.13,167.69,45.0,11.01
942,Acari,0,BR,1570758495,80,-6.44,-36.64,69.93,19.67
943,Eureka,1,US,1570758495,39,40.8,-124.16,62.6,8.05
944,Sergiyevsk,100,RU,1570758495,86,53.94,51.16,44.42,19.15
945,Ponta do Sol,100,BR,1570758495,96,-20.63,-46.0,64.92,3.52
946,Mayo,90,CA,1570758496,56,63.59,-135.9,41.0,12.75
947,Redmond,1,US,1570758496,61,47.67,-122.12,53.01,4.7
948,Stokmarknes,73,NO,1570758496,77,68.56,14.91,37.0,5.99
949,Pankovka,21,RU,1570758496,97,58.5,31.2,39.18,3.97
950,Bubaque,0,GW,1570758496,78,11.28,-15.83,82.04,7.05
951,Port Hedland,0,AU,1570758496,10,-20.31,118.58,102.2,10.29
952,Nizwa,0,OM,1570758496,51,22.93,57.53,75.79,0.63
953,Am Timan,0,TD,1570758497,82,11.04,20.28,73.18,1.91
954,Mehamn,98,NO,1570758497,87,71.03,27.85,35.74,6.88
955,Moerai,69,PF,1570758497,76,-22.43,-151.33,67.37,17.89
956,Bay City,1,US,1570758497,77,43.59,-83.89,62.6,10.7
957,Maloyaroslavets,97,RU,1570758497,91,55.01,36.47,44.67,7.77
958,Ahipara,15,NZ,1570758497,100,-35.17,173.16,71.01,9.15
959,Eyl,33,SO,1570758497,83,7.98,49.82,80.02,5.16
960,Miles City,90,US,1570758497,73,46.41,-105.84,24.8,5.82
961,Pervomayskiy,100,RU,1570758497,92,53.24,40.29,47.14,9.4
962,Asekeyevo,100,RU,1570758498,89,53.57,52.8,42.69,12.22
963,Talnakh,93,RU,1570758498,62,69.49,88.39,18.88,14.83
964,Solginskiy,100,RU,1570758498,98,61.05,41.34,37.13,4.05
965,Saquena,77,PE,1570758498,97,-4.67,-73.52,72.54,2.51
966,Margate,40,AU,1570758498,62,-43.03,147.26,57.99,12.75
967,Lae,23,PG,1570758498,60,-6.72,146.98,79.86,5.21
968,Copiapo,17,CL,1570758498,76,-27.37,-70.33,57.2,3.36
969,Nantucket,90,US,1570758499,93,41.28,-70.1,55.99,27.51
970,Ocos,75,GT,1570758499,100,14.51,-92.19,75.2,2.24
971,Coquimbo,100,CL,1570758499,87,-29.95,-71.34,53.6,4.7
972,Verkhoyansk,96,RU,1570758499,76,67.55,133.39,12.83,3.31
973,Santa Maria,68,BR,1570758499,47,-16.02,-48.01,78.8,4.7
974,Kirakira,36,SB,1570758499,80,-10.46,161.92,81.55,6.78
975,Lasa,100,CY,1570758499,42,34.92,32.53,71.6,10.29
976,Meridian,1,US,1570758500,30,43.61,-116.39,50.0,1.33
977,Tonantins,64,BR,1570758500,95,-2.86,-67.77,72.23,1.11
978,Lucapa,100,AO,1570758500,94,-8.42,20.74,67.32,2.34
979,Paka,18,CF,1570758500,98,4.15,15.03,66.94,0.06
980,Milan,0,IT,1570758500,100,45.47,9.19,55.99,6.93
981,Porto Novo,20,BR,1570758500,82,-23.68,-45.44,66.2,8.05
982,Kalabo,61,ZM,1570758500,67,-15.0,22.67,69.4,3.54
983,Menzelinsk,100,RU,1570758500,85,55.73,53.11,43.5,17.47
984,Tortoli,5,IT,1570758501,22,39.93,9.66,66.2,10.29
985,Outjo,0,NA,1570758501,61,-20.11,16.16,59.88,3.95
986,Nerchinskiy Zavod,0,RU,1570758501,26,51.31,119.61,25.61,8.95
987,Cartagena,40,ES,1570758501,73,37.63,-1.0,73.4,9.17
988,Turukhansk,25,RU,1570758501,44,65.8,87.96,29.23,12.35
989,Pompeu,40,BR,1570758501,73,-21.05,-48.85,77.0,10.29
990,Menongue,80,AO,1570758501,83,-14.66,17.68,60.03,2.93
991,High Prairie,0,CA,1570758501,69,55.43,-116.48,29.98,3.83
992,Lakota,100,CI,1570758502,98,5.85,-5.68,72.09,3.73
993,Bogdanovich,0,RU,1570758502,87,56.77,62.05,32.77,3.1
994,Katherine,80,AU,1570758502,7,-14.47,132.26,93.2,8.05
995,Nador,90,MA,1570758502,83,35.17,-2.93,73.4,9.17
996,Shenjiamen,10,CN,1570758502,69,29.96,122.3,73.8,7.69
997,Palmer,20,AU,1570758502,42,-34.85,139.16,70.0,11.41
998,Verkhnevilyuysk,100,RU,1570758502,83,63.45,120.31,19.69,8.54
999,Taltal,13,CL,1570758502,91,-25.41,-70.49,50.67,2.18
1000,Gananoque,5,CA,1570758503,58,44.33,-76.16,55.4,11.41
1001,Josanicka Banja,40,RS,1570758503,100,43.39,20.75,51.8,2.24
1002,Krasnovishersk,100,RU,1570758503,97,60.4,57.08,35.76,5.89
1003,Kulhudhuffushi,2,MV,1570758503,73,6.62,73.07,82.98,6.57
1004,Okhotsk,100,RU,1570758503,91,59.36,143.24,39.36,16.74
1005,Wewak,100,PG,1570758503,64,-3.55,143.63,84.47,4.65
1006,Sept-Iles,5,CA,1570758503,76,50.2,-66.38,39.0,2.24
1007,Muisne,100,EC,1570758503,88,0.61,-80.02,74.26,9.51
1008,Ahuimanu,40,US,1570758504,74,21.44,-157.84,88.0,8.05
1009,North Bend,1,US,1570758504,59,43.41,-124.22,61.0,6.93
1010,Banyo,100,CM,1570758504,97,6.75,11.81,65.39,0.46
1011,Temizhbekskaya,19,RU,1570758504,78,45.45,40.85,53.96,5.67
1012,Rio Grande,24,BR,1570758504,90,-32.03,-52.1,69.01,14.82
1013,Biograd na Moru,20,HR,1570758504,93,43.94,15.45,63.0,4.7
1014,Atambua,70,ID,1570758504,44,-9.11,124.89,86.67,4.1
1015,West Milford,75,US,1570758504,41,41.13,-74.37,64.4,9.17
1016,Kintinku,40,TZ,1570758505,93,-5.89,35.22,66.2,11.41
1017,Aleksandro-Nevskiy,100,RU,1570758505,92,53.48,40.21,45.61,9.98
1018,Inta,77,RU,1570758505,85,66.04,60.13,27.64,9.26
1019,Espanola,2,CA,1570758505,86,46.27,-81.77,53.01,5.15
1020,Aleksandrovskoye,0,RU,1570758505,61,56.74,85.39,28.99,12.03
1021,Libertador General San Martin,19,AR,1570758505,44,-23.81,-64.79,71.28,3.8
1022,Morro Bay,1,US,1570758505,77,35.37,-120.85,66.99,3.59
1023,Constitucion,75,MX,1570758505,28,23.99,-104.67,73.4,6.66
1024,Labuhan,100,ID,1570758506,55,-2.54,115.51,89.6,3.76
1025,Lata,0,IN,1570758506,46,30.78,78.62,37.09,3.67
1026,Liverpool,20,GB,1570758506,82,53.41,-2.98,59.0,18.34
1027,Champerico,75,MX,1570758506,83,16.38,-93.6,75.2,0.63
1028,Tra Vinh,0,VN,1570758506,56,9.93,106.35,88.36,5.11
1029,Sabinas,27,MX,1570758506,49,27.85,-101.13,84.63,12.58
1030,Beringovskiy,50,RU,1570758506,69,63.05,179.32,33.48,3.48
1031,Saint-Martin-de-Crau,0,FR,1570758506,67,43.64,4.81,57.2,6.93
1032,Keetmanshoop,0,NA,1570758507,15,-26.57,18.15,60.8,3.36
1033,Charlottetown,75,CA,1570758507,100,46.23,-63.13,51.01,4.7
1034,Murgab,0,TM,1570758507,58,37.5,61.97,57.2,6.93
1035,Namatanai,86,PG,1570758507,66,-3.66,152.44,85.82,3.78
1036,Puerto Carreno,98,CO,1570758507,85,6.19,-67.49,76.03,4.05
1037,Minab,100,IR,1570758507,48,27.15,57.07,82.4,1.12
1038,Reitz,65,ZA,1570758507,82,-27.8,28.43,46.06,10.31
1039,Syracuse,20,US,1570758507,76,43.05,-76.15,54.0,3.36
1040,Crabtree,40,CA,1570758508,71,45.96,-73.47,57.2,10.29
1041,Guanica,1,PR,1570758508,88,17.97,-66.91,80.01,3.36
1042,Jos,0,NG,1570758508,88,9.92,8.9,65.62,4.23
1043,Sangolqui,20,EC,1570758508,87,-0.33,-78.45,57.2,5.82
1044,Halifax,90,CA,1570758508,70,44.65,-63.58,50.0,8.05
1045,Shakawe,100,BW,1570758508,56,-18.36,21.84,72.41,1.83
1046,Hamilton,5,CA,1570758508,76,43.26,-79.87,57.99,9.17
1047,Sao Gabriel da Cachoeira,0,BR,1570758508,89,-0.13,-67.09,73.42,1.8
1048,Punta Gorda,1,US,1570758509,78,26.93,-82.05,80.6,10.29
1049,Acapulco,75,MX,1570758509,74,16.86,-99.88,84.2,2.24
1050,Rach Gia,40,VN,1570758509,94,10.02,105.08,84.2,3.36
1051,Itoman,20,JP,1570758509,58,26.12,127.67,82.4,25.28
1052,Kanniyakumari,100,IN,1570758509,79,8.08,77.57,79.32,5.67
1053,Ati,34,TD,1570758509,56,13.21,18.34,83.26,6.28
1054,Brigantine,90,US,1570758509,48,39.41,-74.36,64.0,6.93
1055,San Carlos,100,NI,1570758509,1,11.12,-84.78,73.0,5.99
1056,Ginir,95,ET,1570758510,91,7.14,40.71,58.1,2.63
1057,Puerto Madryn,53,AR,1570758510,82,-42.77,-65.04,48.45,21.63
1058,Sobolevo,100,RU,1570758510,98,54.43,31.9,43.0,6.26
1059,Mao,20,DO,1570758510,74,19.55,-71.08,80.6,5.82
1060,Cerritos,1,US,1570758510,7,33.86,-118.05,78.8,4.7
1061,Maroantsetra,78,MG,1570758510,98,-15.43,49.74,65.55,1.69
1062,Purpe,100,RU,1570758510,77,64.48,76.69,36.0,18.4
1063,Lavrentiya,0,RU,1570758510,59,65.58,-170.99,32.52,6.68
1064,Calvinia,0,ZA,1570758511,36,-31.47,19.78,46.87,4.22
1065,Ambilobe,35,MG,1570758511,69,-13.19,49.05,75.67,10.23
1066,Aripuana,100,BR,1570758511,88,-9.17,-60.63,72.46,2.29
1067,Okato,0,NZ,1570758511,63,-39.19,173.88,62.01,7.0
1068,Hovd,78,NO,1570758511,94,63.83,10.7,41.0,8.05
1069,Soledad,100,US,1570758511,15,36.43,-121.33,71.6,11.41
1070,Springbok,0,ZA,1570758511,14,-29.67,17.88,54.45,10.77
1071,Verin,0,ES,1570758511,60,41.94,-7.44,52.0,1.01
1072,Show Low,1,US,1570758512,15,34.25,-110.03,53.6,8.05
1073,Bueno Brandao,100,BR,1570758512,89,-22.44,-46.35,64.2,5.44
1074,Fomboni,0,KM,1570758512,79,-12.28,43.74,79.56,6.92
1075,Kem,93,UG,1570758512,80,2.68,33.77,68.14,5.29
1076,Salalah,40,OM,1570758512,65,17.01,54.1,77.0,3.36
1077,Yatou,40,CM,1570758512,100,3.63,9.81,77.0,3.36
1078,Hualmay,19,PE,1570758512,86,-11.1,-77.61,54.59,1.19
1079,Longyearbyen,75,NO,1570758512,79,78.22,15.63,26.6,2.24
1080,Praia da Vitoria,20,PT,1570758513,82,38.73,-27.07,66.2,19.28
1081,Pokaran,0,IN,1570758513,26,26.93,71.92,85.44,9.74
1082,Matagami,0,NG,1570758513,90,9.67,8.4,67.75,3.06
1083,Bridgetown,95,AU,1570758513,88,-33.96,116.14,66.99,4.0
1084,Medvezhyegorsk,79,RU,1570758513,97,62.92,34.47,28.04,3.66
1085,Wageningen,90,NL,1570758513,76,51.98,5.66,57.2,18.34
1086,Limon,1,US,1570758513,92,39.26,-103.69,25.0,13.87
1087,Kargasok,100,RU,1570758513,53,59.06,80.87,31.93,18.3
1088,Kuloy,100,RU,1570758514,95,61.03,42.49,36.5,4.78
1089,Tiznit,100,MA,1570758514,36,29.7,-9.73,72.55,2.61
1090,Los Llanos de Aridane,75,ES,1570758514,88,28.66,-17.92,69.8,4.7
1091,Linjiang,75,CN,1570758514,58,41.81,126.91,57.13,4.14
1092,Maceio,40,BR,1570758514,78,-9.67,-35.74,77.0,11.41
1093,Marienburg,75,DE,1570758514,76,52.12,9.98,55.4,12.75
1094,Ponferrada,0,ES,1570758514,96,42.55,-6.59,53.01,3.18
1095,Doha,13,QA,1570758514,70,25.29,51.53,87.8,4.7
1096,Nurota,0,UZ,1570758515,66,40.56,65.69,50.0,6.93
1097,Juneau,90,US,1570758515,81,58.3,-134.42,48.2,16.11
1098,Rome,0,IT,1570758515,87,41.89,12.48,63.0,3.36
1099,Nahrin,65,AF,1570758515,31,36.06,69.13,60.94,2.97
1100,Mansa,0,IN,1570758515,78,23.43,72.66,73.4,2.24
1101,Chegdomyn,100,RU,1570758515,53,51.13,133.04,34.2,12.66
1102,Karratha,0,AU,1570758515,47,-20.74,116.85,82.81,11.42
1103,Uptar,100,RU,1570758515,81,59.75,150.92,39.97,28.84
1104,Kendari,72,ID,1570758515,33,-3.99,122.52,94.24,2.18
1105,Montevideo,90,US,1570758516,93,44.94,-95.72,37.4,13.87
1106,Villa Bruzual,95,VE,1570758516,94,9.33,-69.12,72.66,1.42
1107,Kuytun,0,RU,1570758516,42,54.34,101.51,25.86,5.21
1108,Chapais,1,CA,1570758516,65,49.78,-74.86,46.4,4.7
1109,San Esteban,100,HN,1570758516,98,15.21,-85.77,65.66,0.5
1110,Namtsy,100,RU,1570758516,82,62.72,129.66,22.91,8.9
1111,Barranca,0,PE,1570758516,87,-10.75,-77.76,59.36,6.06
1112,Ruteng,62,ID,1570758516,31,-8.61,120.46,88.41,6.94
1113,Alihe,0,CN,1570758517,20,50.57,123.73,31.19,10.72
1114,Quesnel,20,CA,1570758517,65,52.98,-122.49,41.0,3.27
1115,Machaneng,100,BW,1570758517,70,-23.19,27.49,60.64,14.1
1116,Caconda,85,AO,1570758517,87,-13.73,15.06,61.97,2.09
1117,Sorland,30,NO,1570758517,65,67.67,12.69,44.35,11.04
1118,Opuwo,0,NA,1570758517,56,-18.06,13.84,57.63,2.19
1119,Tocopilla,0,CL,1570758517,30,-22.09,-70.2,51.87,3.44
1120,Lazaro Cardenas,40,MX,1570758518,31,28.39,-105.62,78.8,5.82
1121,Vila Velha,20,BR,1570758518,74,-3.71,-38.6,80.6,11.41
1122,Cap Malheureux,40,MU,1570758518,77,-19.98,57.61,73.0,11.41
1123,Birjand,0,IR,1570758518,50,32.86,59.22,55.4,11.41
1124,Kommunisticheskiy,0,RU,1570758518,80,61.68,64.48,31.17,4.53
1125,Alugan,33,PH,1570758518,68,12.22,125.48,84.9,9.45
